,date,Gpp,PsnNet
531,2012-07-27,0.03313305785123967,0.027928650137741044
532,2012-08-04,0.027057024793388427,0.023225068870523415
533,2012-08-12,0.030353994490358128,0.025694765840220388
534,2012-08-20,0.03352479338842976,0.02797134986225895
535,2012-08-28,0.0306534435261708,0.025548209366391184
536,2012-09-05,0.031617079889807165,0.02752203856749311
537,2012-09-13,0.030092837465564744,0.025992286501377415
538,2012-09-21,0.026020110192837467,0.022639669421487606
539,2012-09-29,0.027206060606060605,0.02368457300275482
540,2012-10-07,0.026813223140495866,0.023614600550964187
541,2012-10-15,0.017687878787878787,0.014951239669421487
542,2012-10-23,0.01738953168044077,0.015528374655647383
543,2012-10-31,0.011962809917355372,0.010438842975206612
544,2012-11-08,0.011726170798898072,0.010322038567493114
545,2012-11-16,0.013165289256198347,0.01166391184573003
546,2012-11-24,0.010514876033057853,0.009412672176308541
547,2012-12-02,0.009457300275482094,0.0083931129476584
548,2012-12-10,0.0087534435261708,0.00757878787878788
549,2012-12-18,0.006200000000000001,0.0054506887052341605
550,2012-12-26,0.005192011019283747,0.00432258953168044
551,2013-01-01,0.008261157024793391,0.007067768595041323
552,2013-01-09,0.008253168044077136,0.0073906336088154275
553,2013-01-17,0.0055501377410468325,0.005130578512396696
554,2013-01-25,0.010506060606060606,0.009138567493112947
555,2013-02-02,0.009831680440771349,0.008554545454545454
556,2013-02-10,0.009008264462809919,0.007798071625344353
557,2013-02-18,0.009850964187327824,0.008483471074380165
558,2013-02-26,0.007061983471074381,0.006206887052341599
559,2013-03-06,0.006640495867768595,0.005570523415977961
560,2013-03-14,0.006790909090909091,0.00587052341597796
561,2013-03-22,0.01078595041322314,0.009372451790633611
562,2013-03-30,0.00962589531680441,0.008257300275482094
563,2013-04-07,0.009641873278236917,0.007894214876033057
564,2013-04-15,0.00736611570247934,0.005882644628099174
565,2013-04-23,0.006960606060606061,0.005497796143250689
566,2013-05-01,0.010647658402203858,0.008833884297520661
567,2013-05-09,0.007296969696969698,0.005865840220385675
568,2013-05-17,0.011720661157024796,0.008868044077134986
569,2013-05-25,0.013389531680440773,0.011463911845730028
570,2013-06-02,0.01230633608815427,0.010323140495867768
571,2013-06-10,0.015878512396694213,0.0129603305785124
572,2013-06-18,0.008024242424242425,0.006988429752066115
573,2013-06-26,0.019080716253443528,0.016679063360881544
574,2013-07-04,0.010677410468319562,0.009133333333333334
575,2013-07-12,0.024449586776859506,0.021413774104683196
576,2013-07-20,0.030377134986225903,0.025133057851239666
577,2013-07-28,0.03420881542699725,0.029331955922865017
578,2013-08-05,0.020036363636363637,0.016913223140495866
579,2013-08-13,0.02818925619834711,0.024708815426997245
580,2013-08-21,0.020589807162534435,0.017161983471074383
581,2013-08-29,0.019915426997245182,0.017402203856749315
582,2013-09-06,0.010822865013774106,0.00957245179063361
583,2013-09-14,0.02411542699724518,0.019710743801652893
584,2013-09-22,0.026678512396694217,0.022530853994490358
585,2013-09-30,0.033275206611570254,0.028662258953168044
586,2013-10-08,0.025381818181818182,0.02163195592286502
587,2013-10-16,0.02248595041322314,0.0192534435261708
